journey,journey_count,distance_in_meters,av_duration_s,clean_text,cluster
"Caldwell Street, Stockwell to Holborn Circus, Holborn",418,4493.039313959544,1366.3373205741627,caldwell street stockwell to holborn circus holborn,2
"Hatton Garden, Holborn to Wren Street, Holborn",418,856.1586437322206,384.68899521531097,hatton garden holborn to wren street holborn,2
"Fulham Park Road, Fulham to Cadogan Gardens, Chelsea",418,3932.126459278949,1316.1674641148318,fulham park road fulham to cadogan gardens chelsea,0
"Waterloo Station 1, Waterloo to Crinan Street, King's Cross",418,3434.2648147582804,1353.3229665071767,waterloo station  waterloo to crinan street kings cross,2
"Belgrave Road, Victoria to Stephendale Road, Sands End",418,4237.883175654882,1370.4665071770337,belgrave road victoria to stephendale road sands end,0
"Prince of Wales Drive, Battersea Park to Broadwick Street, Soho",418,4585.088553410608,1628.361244019139,prince of wales drive battersea park to broadwick street soho,0
"Castlehaven Road, Camden Town to Craven Street, Strand",418,4014.8089288659144,2951.138755980861,castlehaven road camden town to craven street strand,2
"Cephas Street, Bethnal Green to Finsbury Circus, Liverpool Street",418,2283.4177177999804,851.8612440191384,cephas street bethnal green to finsbury circus liverpool street,2
"Charlbert Street, St. John's Wood to Warren Street Station, Euston",418,2350.548558258285,868.3516746411485,charlbert street st johns wood to warren street station euston,2
"Upper Bank Street, Canary Wharf to Braham Street, Aldgate",418,4060.0035718442223,1301.423444976076,upper bank street canary wharf to braham street aldgate,2
"Eccleston Place, Victoria to Dorset Square, Marylebone",418,3319.2348766687296,1182.514354066986,eccleston place victoria to dorset square marylebone,2
"Tanner Street, Bermondsey to Caldwell Street, Stockwell",418,3648.9872347888527,1314.854066985646,tanner street bermondsey to caldwell street stockwell,2
"Roscoe Street, St. Luke's to Baldwin Street, St. Luke's",418,632.8497364556805,409.33971291866027,roscoe street st lukes to baldwin street st lukes,2
"Sopwith Way, Battersea Park to Vauxhall Bridge , Pimlico",418,1582.5564494032678,978.1985645933014,sopwith way battersea park to vauxhall bridge  pimlico,0
"Palace Gate, Kensington Gardens to South Wharf Road, Paddington",418,1801.428238831292,2025.3253588516736,palace gate kensington gardens to south wharf road paddington,1
"Geraldine Street, Elephant & Castle to Blackfriars Road, Southwark",418,1042.6935404324536,411.8779904306221,geraldine street elephant  castle to blackfriars road southwark,2
"Jubilee Street, Stepney to Rectory Square, Stepney",418,728.8717549136735,574.4497607655504,jubilee street stepney to rectory square stepney,2
"Charles II Street, West End to Wardour Street, Soho",418,460.53604882011933,1718.9545454545455,charles ii street west end to wardour street soho,2
"New Cavendish Street, Marylebone to Prince Albert Road, The Regent's Park",418,2061.9974362118223,1740.4090909090912,new cavendish street marylebone to prince albert road the regents park,0
"Eaton Square (South), Belgravia to Pont Street, Knightsbridge",418,565.8014275826886,710.8133971291867,eaton square south belgravia to pont street knightsbridge,2
"Hardwick Street, Clerkenwell to Baldwin Street, St. Luke's",418,1353.79981832006,531.7200956937805,hardwick street clerkenwell to baldwin street st lukes,2
"Bonny Street, Camden Town to Queen Street 1, Bank",418,4610.154626715569,1387.4330143540676,bonny street camden town to queen street  bank,2
"Pall Mall East, West End to Concert Hall Approach 1, South Bank",418,1071.4789449785333,2256.6004784689,pall mall east west end to concert hall approach  south bank,0
"East Road, Hoxton to Hoxton Street, Hoxton",418,519.1969644053883,416.8397129186603,east road hoxton to hoxton street hoxton,0
"Grosvenor Square, Mayfair to Lancaster Gate , Bayswater",418,2020.6098978291816,1047.777511961723,grosvenor square mayfair to lancaster gate  bayswater,0
"Westminster Pier, Westminster to St. Martin's Street, West End",418,935.253444061976,1850.8133971291863,westminster pier westminster to st martins street west end,2
"Duke Street Hill, London Bridge to Sun Street, Liverpool Street",418,1649.8247395334367,761.9138755980863,duke street hill london bridge to sun street liverpool street,2
"Vicarage Crescent, Battersea to Esmond Street, Putney",418,2706.5717232739694,1475.9712918660282,vicarage crescent battersea to esmond street putney,0
"Waterloo Station 1, Waterloo to LSBU (Borough Road), Elephant & Castle",418,947.0464046827565,988.9282296650714,waterloo station  waterloo to lsbu borough road elephant  castle,0
"Southerton Road, Hammersmith to Palace Gardens Terrace, Notting Hill",418,2852.7101722776188,1100.5645933014353,southerton road hammersmith to palace gardens terrace notting hill,0
"Charlotte Street, Fitzrovia to Good's Way, King's Cross",418,1838.7310767562751,880.4784688995215,charlotte street fitzrovia to goods way kings cross,2
"Snow Hill, Farringdon to Drury Lane, Covent Garden",418,1319.2763070018138,686.901913875598,snow hill farringdon to drury lane covent garden,2
"Riverlight South, Nine Elms to Hibbert Street, Battersea",418,3429.925760684852,1174.3492822966505,riverlight south nine elms to hibbert street battersea,0
"Bury Place, Holborn to Brushfield Street, Liverpool Street",418,3055.7234031724615,1388.0095693779906,bury place holborn to brushfield street liverpool street,2
"Swan Street, The Borough to Long Lane , Bermondsey",418,509.62897376663653,595.980861244019,swan street the borough to long lane  bermondsey,2
"Globe Town Market, Bethnal Green to Haggerston Road, Haggerston",418,2184.6651624736073,1673.8827751196177,globe town market bethnal green to haggerston road haggerston,0
"Cartwright Gardens , Bloomsbury to Waterloo Bridge, South Bank",418,2486.27594012042,1037.3157894736844,cartwright gardens  bloomsbury to waterloo bridge south bank,2
"Sadlers Sports Centre, Finsbury to Guilford Street , Bloomsbury",418,1442.9771028544928,605.7224880382772,sadlers sports centre finsbury to guilford street  bloomsbury,2
"Falcon Road, Clapham Junction to Sugden Road, Clapham",418,850.2978289041826,1166.4712918660289,falcon road clapham junction to sugden road clapham,0
"South Kensington Station, South Kensington to Whitehall Place, Strand",417,3759.848721953229,2682.050359712229,south kensington station south kensington to whitehall place strand,1
"Brook Green South, Brook Green to Westfield Southern Terrace ,Shepherd's Bush",417,1335.765774865814,737.3932853717025,brook green south brook green to westfield southern terrace shepherds bush,0
"Endsleigh Gardens, Euston to The Guildhall, Guildhall",417,2868.532360045499,983.7601918465226,endsleigh gardens euston to the guildhall guildhall,2
"Lightermans Road, Millwall to Salmon Lane, Limehouse",417,1924.772214776664,1467.208633093525,lightermans road millwall to salmon lane limehouse,0
"Portman Square, Marylebone to Chapel Place, Marylebone",417,584.3602565466484,630.7913669064748,portman square marylebone to chapel place marylebone,2
"Sutton Street, Shadwell to Canton Street, Poplar",417,1934.7581671795076,753.1079136690646,sutton street shadwell to canton street poplar,2
"Vauxhall Bridge , Pimlico to Phene Street, Chelsea",417,2696.1187209448917,1091.666666666667,vauxhall bridge  pimlico to phene street chelsea,0
"South Wharf Road, Paddington to Parkway, Camden Town",417,3155.768158940344,1704.2973621103124,south wharf road paddington to parkway camden town,0
"Silverthorne Road, Battersea to Riverlight South, Nine Elms",417,1162.7690866419516,684.0911270983214,silverthorne road battersea to riverlight south nine elms,0
"Hinde Street, Marylebone to Frith Street, Soho",417,1491.4801285064675,1019.9328537170268,hinde street marylebone to frith street soho,2
"Queen's Gate, Kensington Gardens to Bishop's Bridge Road West, Bayswater",417,1679.9660037213182,1572.1151079136698,queens gate kensington gardens to bishops bridge road west bayswater,1
"Haggerston Road, Haggerston to Antill Road, Mile End",417,2829.963077827962,1316.604316546763,haggerston road haggerston to antill road mile end,0
"Bedford Way, Bloomsbury to Bath Street, St. Luke's",417,2608.1385750737677,919.9952038369304,bedford way bloomsbury to bath street st lukes,2
"Cartwright Gardens , Bloomsbury to Hampstead Road, Euston",417,852.4476664227745,2332.666666666668,cartwright gardens  bloomsbury to hampstead road euston,0
"Sugden Road, Clapham to Albert Bridge Road, Battersea Park",417,1100.211709043347,1313.0119904076746,sugden road clapham to albert bridge road battersea park,0
"Drury Lane, Covent Garden to Webber Street , Southwark",417,2095.427730334876,676.6522781774579,drury lane covent garden to webber street  southwark,2
"William Morris Way, Sands End to Smugglers Way, Wandsworth",417,1001.5148486161524,649.6235011990409,william morris way sands end to smugglers way wandsworth,0
"Exhibition Road Museums 1, South Kensington to Serpentine Car Park, Hyde Park",417,951.6403585577436,1055.1079136690648,exhibition road museums  south kensington to serpentine car park hyde park,1
"Cadogan Gardens, Chelsea to Simpson Street, Clapham Junction",417,2516.8136720784178,1227.153477218225,cadogan gardens chelsea to simpson street clapham junction,0
"Windsor Terrace, Hoxton to Stonecutter Street, Holborn",417,1695.2268074313731,625.2278177458037,windsor terrace hoxton to stonecutter street holborn,2
"Hop Exchange, The Borough to Philpot Street, Whitechapel",417,2579.6171487962047,1298.7434052757797,hop exchange the borough to philpot street whitechapel,2
"Lambeth North Station, Waterloo to Stamford Street, South Bank",417,715.4132680636374,532.9304556354917,lambeth north station waterloo to stamford street south bank,2
"Queen's Circus, Battersea Park to Belgrave Road, Victoria",417,1773.1334322758582,1148.4004796163067,queens circus battersea park to belgrave road victoria,0
"Great Dover Street, The Borough to Portugal Street, Holborn",417,2688.414385473322,1002.8776978417268,great dover street the borough to portugal street holborn,2
"Palace Gardens Terrace, Notting Hill to Cleveland Gardens, Bayswater",417,1071.8293791379135,628.1894484412469,palace gardens terrace notting hill to cleveland gardens bayswater,0
"Tate Modern, Bankside to One Tower Bridge, Bermondsey",417,1825.8916210616967,1134.4628297362108,tate modern bankside to one tower bridge bermondsey,2
"St. Mary & St. Michael Church, Stepney to Salmon Lane, Limehouse",417,1264.3514696123211,746.0359712230211,st mary  st michael church stepney to salmon lane limehouse,2
"Hansard Mews, Holland Park to Queensway, Kensington Gardens",417,2094.9090825124877,1100.8633093525182,hansard mews holland park to queensway kensington gardens,1
"Wardour Street, Soho to Tooley Street, Bermondsey",417,3841.5409614483033,2235.2517985611503,wardour street soho to tooley street bermondsey,2
"Sutton Street, Shadwell to Holborn Circus, Holborn",417,3888.885937807153,1305.932853717026,sutton street shadwell to holborn circus holborn,2
"Doric Way , Somers Town to Killick Street, King's Cross",417,1089.264439947035,516.9712230215828,doric way  somers town to killick street kings cross,2
"Royal Avenue 2, Chelsea to Cadogan Gardens, Chelsea",417,316.08874670643945,2086.220623501199,royal avenue  chelsea to cadogan gardens chelsea,0
"Columbia Road, Shoreditch to Bethnal Green Garden, Bethnal Green",417,1415.6694976834835,965.5875299760193,columbia road shoreditch to bethnal green garden bethnal green,0
"Tavistock Street, Covent Garden to Brushfield Street, Liverpool Street",417,2971.538782667407,1450.9280575539567,tavistock street covent garden to brushfield street liverpool street,2
"Riverlight North, Nine Elms to Sea Containers, South Bank",417,3501.788063756302,1289.9280575539567,riverlight north nine elms to sea containers south bank,2
"Royal College Street, Camden Town to Ampton Street , Clerkenwell",417,1473.3222300226882,649.9832134292561,royal college street camden town to ampton street  clerkenwell,2
"Aberdeen Place, St. John's Wood to Harrowby Street, Marylebone",417,1176.127075707547,866.2901678657075,aberdeen place st johns wood to harrowby street marylebone,2
"Parkway, Camden Town to Crawford Street, Marylebone",417,2161.588334340444,1131.587529976019,parkway camden town to crawford street marylebone,2
"Macclesfield Rd, St Lukes to Hertford Road, De Beauvoir Town",417,1516.3545370520724,799.5827338129496,macclesfield rd st lukes to hertford road de beauvoir town,0
"Cheapside, Bank to Lavington Street, Bankside",417,1034.4285565209836,918.3908872901677,cheapside bank to lavington street bankside,2
"Godliman Street, St. Paul's to Kennington Cross, Kennington",417,2752.845826750036,1093.2685851318952,godliman street st pauls to kennington cross kennington,2
"Thurtle road, Haggerston to East Village, Queen Elizabeth Olympic Park",417,4472.468859998642,1370.3045563549165,thurtle road haggerston to east village queen elizabeth olympic park,0
